192.168.10.103-35.186.224.22-58857-443-17,192.168.10.103,58857,35.186.224.22,443,17,2026-02-26 18:45:18,680104,9,8,4680,1875,1292,72,520.0,532.451145385398,1292,66,234.375,400.4681440202204,9638.218040102125,24.99614137021146,0.07790191968282063,0.053473055830838064,0.18107986450195312,0.0,0.6329360008239746,0.07911700010299683,0.048725846991003414,0.14484214782714844,6.508827209472656e-05,0.535592794418335,0.07651325634547643,0.058397089107887774,0.18107986450195312,0.0,0,0,0,0,252,224,13.233251313641363,11.7628900565701,66,1292,385.5882352941176,495.8687040198218,245885.77162629762,0,0,0,0,0,0,0,0,0.8888888888888888,385.5882352941176,520.0,234.375,252,0,0,0,0,0,0,9,4680,8,1875,-1,-1,9,66,0.0019107924567328559,0.002214356062279273,0.0069904327392578125,5.316734313964844e-05,0,0,0,0,UDP 58857 -> 443 Len=1258,UDP: 4a e8 f8 60 b7 b1 c1 99 4e 82 42 4d c2 5c 32 08 19 8b c1 bb ac f8 10 45 3e 72 4a f5 3f 76 e7 94 J..`....N.BM.\2........E>rJ.?v..
192.168.10.103-224.0.0.251-5353-5353-17,192.168.10.103,5353,224.0.0.251,5353,17,2026-02-26 18:45:20,1,1,0,87,0,87,87,87.0,0,0,0,0,0,87000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,87,87,87.0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0,28,0,0,0,0,0,0,1,87,0,0,-1,-1,1,87,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _spotify-connect._tcp.local.,UDP: 00 00 00 00 00 01 00 00 00 00 00 00 10 5f 73 70 6f 74 69 66 79 2d 63 6f 6e 6e 65 63 74 04 5f 74 ............._spotify-connect._t
192.168.10.103-239.255.255.250-57680-1900-17,192.168.10.103,57680,239.255.255.250,1900,17,2026-02-26 18:45:20,1,1,0,167,0,167,167,167.0,0,0,0,0,0,167000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,167,167,167.0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,28,0,0,0,0,0,0,1,167,0,0,-1,-1,1,167,0.0030350685119628906,0,0.0030350685119628906,0.0030350685119628906,0,0,0,0,UDP 57680 -> 1900 Len=133,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 4f 53 54 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..HOST: 239.2
192.168.10.1-192.168.10.103-53-53550-17,192.168.10.103,53550,192.168.10.1,53,17,2026-02-26 18:45:20,1,1,0,78,0,78,78,78.0,0,0,0,0,0,78000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,78,78,78.0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,78.0,0,28,0,0,0,0,0,0,1,78,0,0,-1,-1,1,78,0,0,0,0,0,0,0,0,DNS Standard query 0x25eb A gameplay.intel.com.,UDP: 25 eb 01 00 00 01 00 00 00 00 00 00 08 67 61 6d 65 70 6c 61 79 05 69 6e 74 65 6c 03 63 6f 6d 00 %............gameplay.intel.com.
192.168.10.1-192.168.10.103-53-55773-17,192.168.10.103,55773,192.168.10.1,53,17,2026-02-26 18:45:20,1,1,0,78,0,78,78,78.0,0,0,0,0,0,78000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,78,78,78.0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,78.0,0,28,0,0,0,0,0,0,1,78,0,0,-1,-1,1,78,0,0,0,0,0,0,0,0,DNS Standard query 0x9ff3 AAAA gameplay.intel.com.,UDP: 9f f3 01 00 00 01 00 00 00 00 00 00 08 67 61 6d 65 70 6c 61 79 05 69 6e 74 65 6c 03 63 6f 6d 00 .............gameplay.intel.com.
162.159.135.232-192.168.10.103-443-63230-17,192.168.10.103,63230,162.159.135.232,443,17,2026-02-26 18:45:21,364521,12,11,7625,4282,1292,83,635.4166666666666,566.3319783680083,1242,64,389.27272727272725,522.2352466968905,32664.782360266647,63.096497378528,0.02720542181105841,0.05860914232360719,0.24173593521118164,0.0,0.25014591217041016,0.02274053747003729,0.03960615611387431,0.12713098526000977,2.193450927734375e-05,0.3211679458618164,0.03211679458618164,0.07376993715564317,0.24173593521118164,0.0,0,0,0,0,336,308,32.91991167575374,30.17658570277426,64,1292,517.695652173913,559.3678446543654,312892.3856332703,0,0,0,0,0,0,0,0,0.9166666666666666,517.695652173913,635.4166666666666,389.27272727272725,336,0,0,0,0,0,0,12,7625,11,4282,-1,-1,12,64,0.0010641217231750488,0.0018945321458661963,0.007277727127075195,1.52587890625e-05,0,0,0,0,UDP 63230 -> 443 Len=1258,UDP: cf 00 00 00 01 08 b1 59 d3 82 65 af d8 47 00 00 44 d0 48 24 79 a6 5b cc 4a 45 fc b1 66 26 f1 99 .......Y..e..G..D.H$y.[.JE..f&..
162.159.135.232-192.168.10.103-443-63230-17,162.159.135.232,443,192.168.10.103,63230,17,2026-02-26 18:45:22,26615586,5,5,3091,2409,1228,65,618.2,470.2452126284754,1292,86,481.8,503.7215103606357,206.6458275299494,0.37571968641808984,6.6458939909935,11.312578563109556,26.315473794937134,0.0,26.57697081565857,6.644242703914642,11.357433510980417,26.315473794937134,0.0,26.59018111228943,6.647545278072357,11.267544811679812,26.162013053894043,0.00010585784912109375,0,0,0,0,140,140,0.18785984320904492,0.18785984320904492,65,1292,550.0,492.02052802703264,242084.2,0,0,0,0,0,0,0,0,1.0,550.0,618.2,481.8,140,0,0,0,0,0,0,5,3091,5,2409,-1,-1,5,65,0.0013002455234527588,0.001462840463192984,0.0037584304809570312,7.653236389160156e-05,26.159212350845337,0,26.159212350845337,26.159212350845337,UDP 443 -> 63230 Len=1194,UDP: 5f ac 3f 63 6a f4 90 2e ec 66 1d b3 14 0e c1 e5 02 9d 78 59 3d 14 21 bc 6e de 8d 49 1e 4c e5 3a _.?cj....f........xY=.!.n..I.L.:
162.159.130.234-192.168.10.103-443-23609-6,162.159.130.234,443,192.168.10.103,23609,6,2026-02-26 18:45:22,28924743,117,72,45153,5803,1494,60,385.9230769230769,338.396675991589,1454,54,80.59722222222223,166.75311588978064,1761.6750624462322,6.534197872720345,0.3088669878913757,0.35687965343402633,2.2578108310699463,0.0,28.877570867538452,0.248944576444297,0.34120934315983364,2.252815008163452,0.0,28.880555868148804,0.4067683925091381,0.3602561947030099,2.2578108310699463,0.0,114,114,0,0,4680,2880,4.044979635493547,2.489218237226798,54,1494,269.6084656084656,321.66183092388667,103466.33347330704,0,0,0,114,189,0,0,0,0.6153846153846154,269.6084656084656,385.9230769230769,80.59722222222223,4680,0,0,0,0,0,0,117,45153,72,5803,16,514,117,54,0.0021689121539776143,0.0021764113801259577,0.009176254272460938,8.58306884765625e-06,1.5405080318450928,0.48218679054674757,2.2063729763031006,1.0802018642425537,"TLSv1.x Application Data, 443 -> 23609 [ACK, PSH] Seq=449128654 Ack=3487610336 Win=16 Len=417",TCP: 17 03 03 01 9c 11 df 3e d4 21 9d 7a 2e ad 50 ff 52 e7 92 cc ab a8 e9 fd 43 70 ac e2 0c c0 0c 87 .......>.!.z..P.R.......Cp......
151.101.1.229-192.168.10.103-443-55977-17,192.168.10.103,55977,151.101.1.229,443,17,2026-02-26 18:45:22,204049,6,6,4263,3462,1292,83,710.5,583.316594997948,1322,63,577.0,562.031434470825,37858.40039165879,58.809165656945694,0.034125995635986325,0.02764407965287621,0.08183002471923828,0.0,0.20404982566833496,0.04080996513366699,0.021814627455470418,0.06406378746032715,9.083747863769531e-05,0.13721013069152832,0.027442026138305663,0.03103484190706171,0.08183002471923828,0.0,0,0,0,0,168,168,29.404582828472847,29.404582828472847,63,1322,643.75,576.6492470875746,332524.3541666667,0,0,0,0,0,0,0,0,1.0,643.75,710.5,577.0,168,0,0,0,0,0,0,6,4263,6,3462,-1,-1,6,63,0.002609395980834961,0.0023945015545834224,0.0071468353271484375,6.270408630371094e-05,0,0,0,0,UDP 55977 -> 443 Len=1258,UDP: c9 00 00 00 01 08 25 50 f6 18 91 db 66 f6 00 00 44 d0 b5 9a 37 10 34 c4 4f 55 21 67 7e 07 b3 3f ......%P....f...D...7.4.OU!g~..?
104.17.25.14-192.168.10.103-443-63816-17,192.168.10.103,63816,104.17.25.14,443,17,2026-02-26 18:45:22,278223,9,9,4511,4150,1292,83,501.22222222222223,559.7594280438256,1242,64,461.1111111111111,552.2236753837352,31129.594384021333,64.69607423073363,0.0295276939868927,0.04784467533780438,0.1597740650177002,0.0,0.23083901405334473,0.02885487675666809,0.040417763274274376,0.11209702491760254,7.081031799316406e-05,0.24160408973693848,0.03020051121711731,0.05425610529897954,0.1597740650177002,0.0,0,0,0,0,252,252,32.348037115366814,32.348037115366814,64,1292,481.1666666666667,556.3659117683054,309543.02777777775,0,0,0,0,0,0,0,0,1.0,481.1666666666667,501.22222222222223,461.1111111111111,252,0,0,0,0,0,0,9,4511,9,4150,-1,-1,9,64,0.004200299580891927,0.0030014521793613807,0.0072557926177978516,0.00012087821960449219,0,0,0,0,UDP 63816 -> 443 Len=1258,UDP: c8 00 00 00 01 08 58 3f 78 44 6e 3c e8 86 00 00 44 d0 33 f7 33 e8 27 8d d0 4b 09 ed 52 12 85 25 ......X?xDn<....D.3.3.'..K..R..%
192.168.10.103-35.186.224.35-23611-443-6,192.168.10.103,23611,35.186.224.35,443,6,2026-02-26 18:45:24,45318,1,1,89,54,89,89,89.0,0,54,54,54.0,0,3155.4702385336545,44.13245088858258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,40,22.06622544429129,22.06622544429129,54,89,71.5,17.5,306.25,0,0,0,1,2,0,0,0,1.0,71.5,89.0,54.0,40,0,0,0,0,0,0,1,89,1,54,509,1050,1,54,0.0045948028564453125,0,0.0045948028564453125,0.0045948028564453125,0,0,0,0,"TLSv1.x Application Data, 23611 -> 443 [ACK, PSH] Seq=4000623504 Ack=1078744588 Win=509 Len=35",TCP: 17 03 03 00 1e 00 00 00 00 00 00 00 13 27 da 63 0e 40 e9 84 42 72 c4 6d ce 8b 45 27 dc cc 1c 26 .............'.c.@..Br.m..E'...&
104.199.241.202-192.168.10.103-443-23618-6,192.168.10.103,23618,104.199.241.202,443,6,2026-02-26 18:45:24,132486,2,1,119,65,65,54,59.5,5.5,65,65,65.0,0,1388.8248888313026,22.643884057032107,0.13248610496520996,0,0.13248610496520996,0.13248610496520996,0.13248610496520996,0.13248610496520996,0,0.13248610496520996,0.13248610496520996,0,0,0,0,0,2,2,0,0,80,40,15.095922704688071,7.547961352344036,54,65,61.333333333333336,5.185449728701348,26.88888888888889,0,0,0,2,3,0,0,0,0.5,61.333333333333336,59.5,65.0,80,0,0,0,0,0,0,2,119,1,65,513,11,2,54,0.0010908842086791992,0.001013636589050293,0.002104520797729492,7.724761962890625e-05,0,0,0,0,"TLS 23618 -> 443 [ACK, PSH] Seq=2131025529 Ack=1313892673 Win=513 Len=11",TCP: 8d 65 2d 3d e2 c8 68 9c 82 a0 06 .e-=..h....
113.171.234.140-192.168.10.103-443-15677-6,192.168.10.103,15677,113.171.234.140,443,6,2026-02-26 18:45:25,18936115,7,0,378,0,54,54,54.0,0.0,0,0,0,0,19.96185592828993,0.3696639986720357,3.156019171079,3.2473337372095803,9.602199077606201,0.3011910915374756,18.936115026474,3.156019171079,3.2473337372095803,9.602199077606201,0.3011910915374756,0,0,0,0,0,0,0,0,0,280,0,0.3696639986720357,0.0,54,54,54.0,0.0,0.0,6,0,1,0,7,0,0,0,0.0,54.0,54.0,0,280,0,0,0,0,0,0,7,378,0,0,1023,-1,7,54,0.00031256675720214844,0.00027539819410902046,0.0006804466247558594,1.7881393432617188e-05,4.50873339176178,3.2119819714761078,9.601959705352783,1.216552734375,"TLS 15677 -> 443 [FIN, ACK] Seq=3229670875 Ack=3980224623 Win=1023 Len=0",TCP: No payload data
100.21.131.68-192.168.10.103-443-15937-6,192.168.10.103,15937,100.21.131.68,443,6,2026-02-26 18:45:27,6649944,13,12,4707,5313,1494,54,362.0769230769231,508.4149518981611,1494,54,442.75,555.6868310178555,1506.7795907820794,3.759430116721755,0.5570562196814496,1.154260975693772,4.318514108657837,0.0,6.4156599044799805,0.5346383253733317,1.0657892986966087,3.950566053390503,0.0,6.396633148193359,0.5815121043812145,1.2431569604892445,4.318514108657837,0.0,8,8,0,0,532,492,1.9549036606953125,1.8045264560264425,54,1494,400.8,533.1558871474646,284255.2,2,2,2,8,23,0,0,0,0.9230769230769231,400.8,362.0769230769231,442.75,532,0,0,0,0,0,0,13,4707,12,5313,64240,62727,13,54,0.006017034704034979,0.0027559130268206868,0.008660078048706055,0.0005662441253662109,2.2745138009389243,1.2377286257376787,3.951312303543091,1.001122236251831,TLS 15937 -> 443 [SYN] Seq=2508278382 Ack=0 Win=64240 Len=0,TCP: No payload data
192.168.10.103-35.186.224.22-58857-443-17,192.168.10.103,58857,35.186.224.22,443,17,2026-02-26 18:45:28,279081,4,4,1350,407,1123,74,337.5,453.5110252243048,135,66,101.75,33.29695932063467,6295.660870820665,28.665501973002456,0.0783232053120931,0.03376794726259297,0.11718916893005371,0.024792194366455078,0.2544820308685303,0.08482734362284343,0.02777951820419092,0.10945606231689453,0.046005964279174805,0.21545720100402832,0.07181906700134277,0.03773909461911885,0.11718916893005371,0.024792194366455078,0,0,0,0,112,112,14.332750986501228,14.332750986501228,66,1123,219.625,342.46895388487405,117284.984375,0,0,0,0,0,0,0,0,1.0,219.625,337.5,101.75,112,0,0,0,0,0,0,4,1350,4,407,-1,-1,4,66,0.001798663820539202,0.0024330366310806135,0.007646083831787109,0.0001423358917236328,0,0,0,0,UDP 58857 -> 443 Len=1089,"UDP: 58 e8 f8 60 b7 b1 c1 99 4e 22 7b 5b 63 66 17 39 07 df 9d f6 8f 63 41 ae ef 8b cd 7c 18 01 5f 93 X..`....N""{[cf.9.....cA....|.._."
192.168.10.103-35.186.224.24-15938-443-6,192.168.10.103,15938,35.186.224.24,443,6,2026-02-26 18:45:28,434411,8,10,1647,3926,693,54,205.875,253.9962782699778,1466,54,392.6,515.825396815628,12828.863386994444,41.43541018587834,0.04089537262916565,0.055836660919383094,0.17818903923034668,0.0,0.34695005416870117,0.0495642934526716,0.06791639235586987,0.17818903923034668,5.698204040527344e-05,0.3073759078979492,0.03415287865532769,0.04302462659786154,0.1200418472290039,0.0,6,6,0,0,332,412,18.415737860390372,23.019672325487967,54,1466,309.6111111111111,430.2345792819035,185101.79320987652,2,2,2,6,15,0,0,0,1.25,309.6111111111111,205.875,392.6,332,0,0,0,0,0,0,8,1647,10,3926,64240,65535,8,54,0.0049681322915213445,0.002665939248772624,0.007646083831787109,0.0003383159637451172,0,0,0,0,TLS 15938 -> 443 [SYN] Seq=431950948 Ack=0 Win=64240 Len=0,TCP: No payload data
192.168.10.103-52.123.129.14-15939-443-6,192.168.10.103,15939,52.123.129.14,443,6,2026-02-26 18:45:29,291650,7,6,1571,1359,695,54,224.42857142857142,253.38443809631985,932,54,226.5,319.7695784988518,10046.286401437459,44.573966968835144,0.04966991597955877,0.09110950698418849,0.24511313438415527,0.0,0.29165005683898926,0.04860834280649821,0.08883194461284365,0.24511313438415527,0.0002319812774658203,0.2547190189361572,0.05094380378723144,0.09375372314034426,0.23831701278686523,0.0,5,5,0,0,292,252,24.00136682937277,20.572600139462374,54,932,225.3846153846154,285.9471544672704,81765.775147929,0,2,0,5,12,0,0,0,0.8571428571428571,225.3846153846154,224.42857142857142,226.5,292,0,0,0,0,0,0,7,1571,6,1359,65535,65535,7,54,0.0027131736278533936,0.001842907460936541,0.004664421081542969,4.291534423828125e-05,0,0,0,0,TLS 15939 -> 443 [SYN] Seq=4231394061 Ack=0 Win=65535 Len=0,TCP: No payload data
104.26.7.21-192.168.10.103-443-61422-17,192.168.10.103,61422,104.26.7.21,443,17,2026-02-26 18:45:31,562680,10,10,5753,4029,1292,85,575.3,584.3500748695083,1242,65,402.9,457.9762985133619,17384.65894508212,35.54418103676573,0.05376116434733073,0.07455869196697577,0.20485901832580566,0.0,0.5626800060272217,0.0625200006696913,0.07682267454193702,0.19951605796813965,2.6941299438476562e-05,0.40502095222473145,0.04500232802497016,0.07115363198342421,0.20485901832580566,0.0,0,0,0,0,280,280,17.772090518382864,17.772090518382864,65,1292,489.1,532.0094829981887,283034.08999999997,0,0,0,0,0,0,0,0,1.0,489.1,575.3,402.9,280,0,0,0,0,0,0,10,5753,10,4029,-1,-1,10,65,0.0009036858876546224,0.0008323522986928735,0.0019505023956298828,1.6450881958007812e-05,0,0,0,0,UDP 61422 -> 443 Len=1258,UDP: cb 00 00 00 01 08 ad e8 2e c6 45 a2 71 16 00 00 44 d0 ec 5e 39 60 1e 56 c7 1b 86 2e 4b f9 0b 40 ..........E.q...D..^9`.V....K..@
192.168.10.103-192.168.10.255-57621-57621-17,192.168.10.103,57621,192.168.10.255,57621,17,2026-02-26 18:45:36,1,1,0,86,0,86,86,86.0,0,0,0,0,0,86000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,86,86,86.0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,86.0,0,28,0,0,0,0,0,0,1,86,0,0,-1,-1,1,86,0.0004673004150390625,0,0.0004673004150390625,0.0004673004150390625,0,0,0,0,UDP 57621 -> 57621 Len=52,UDP: 53 70 6f 74 55 64 70 30 a1 0a bb 1c b2 e0 71 97 00 01 00 04 48 95 c2 03 ac cb f1 e0 20 07 c4 a7 SpotUdp0......q.....H....... ...
192.168.10.103-239.255.255.250-57518-3702-17,192.168.10.103,57518,239.255.255.250,3702,17,2026-02-26 18:45:39,7745230,7,0,4886,0,698,698,698.0,0.0,0,0,0,0,630.8398103014257,0.9037819631825582,1.2908718188603718,0.7433256425133344,2.01446795463562,0.2548789978027344,7.7452309131622314,1.2908718188603718,0.7433256425133344,2.01446795463562,0.2548789978027344,0,0,0,0,0,0,0,0,0,196,0,0.9037819631825582,0.0,698,698,698.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,698.0,698.0,0,196,0,0,0,0,0,0,7,4886,0,0,-1,-1,7,698,0.0013008515040079753,0.001997648582324303,0.005684614181518555,0.00019121170043945312,2.001300652821859,0.015341794969640627,2.0142476558685303,1.9797494411468506,UDP 57518 -> 3702 Len=664,"UDP: 3c 3f 78 6d 6c 20 76 65 72 73 69 6f 6e 3d 22 31 2e 30 22 20 65 6e 63 6f 64 69 6e 67 3d 22 75 74 <?xml version=""1.0"" encoding=""ut"
163.70.159.63-192.168.10.103-443-56979-17,192.168.10.103,56979,163.70.159.63,443,17,2026-02-26 18:45:42,532203,4,4,2194,1064,1286,77,548.5,506.30450323891057,794,90,266.0,304.8409421321224,6121.7137304707185,15.031832364568984,0.1362438201904297,0.10592377651085673,0.2552981376647949,0.0,0.43475794792175293,0.14491931597391763,0.10689384851940092,0.2548668384552002,9.512901306152344e-05,0.3827049732208252,0.12756832440694174,0.10422509081395219,0.2552981376647949,0.0,0,0,0,0,112,112,7.515916182284492,7.515916182284492,77,1286,407.25,441.1209442998598,194587.6875,0,0,0,0,0,0,0,0,1.0,407.25,548.5,266.0,112,0,0,0,0,0,0,4,2194,4,1064,-1,-1,4,77,0.001917719841003418,0.00255162037150676,0.005573272705078125,6.532669067382812e-05,0,0,0,0,UDP 56979 -> 443 Len=1252,UDP: 54 8d 00 ed 68 0a f7 7f 5f d2 93 f3 69 d6 0b 84 bf b0 a0 d9 a0 fc 07 bd b7 52 02 5c 69 5f 68 7a T...h..._...i............R.\i_hz
162.159.129.232-192.168.10.103-443-15797-6,192.168.10.103,15797,162.159.129.232,443,6,2026-02-26 18:45:43,45267,1,1,55,66,55,55,55.0,0,66,66,66.0,0,2673.022710993132,44.18219357013441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,22.091096785067204,22.091096785067204,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,4123,16,1,55,0.00014150142669677734,0.0001348257064819336,0.00027632713317871094,6.67572021484375e-06,0,0,0,0,TLS 15797 -> 443 [ACK] Seq=1608200109 Ack=3115291793 Win=4123 Len=1,TCP: 00 .
162.159.135.233-192.168.10.103-443-15778-6,192.168.10.103,15778,162.159.135.233,443,6,2026-02-26 18:45:43,70695,1,1,55,66,55,55,55.0,0,66,66,66.0,0,1711.5739873261905,28.29047912935852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,14.14523956467926,14.14523956467926,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,511,16,1,55,0.001615285873413086,0,0.001615285873413086,0.001615285873413086,0,0,0,0,TLS 15778 -> 443 [ACK] Seq=3785936349 Ack=3191137115 Win=511 Len=1,TCP: 00 .
192.168.10.103-35.186.224.24-54001-443-17,192.168.10.103,54001,35.186.224.24,443,17,2026-02-26 18:45:44,413486,8,9,5057,3890,1292,74,632.125,550.5811560296992,1292,66,432.22222222222223,488.8287084172119,21637.975448109482,41.11384627448991,0.036328458786010744,0.05401455156231495,0.20690584182739258,0.0,0.2360210418701172,0.033717291695731025,0.03552173692760056,0.105133056640625,5.0067901611328125e-05,0.30890583992004395,0.03861322999000549,0.06599387410590067,0.20690584182739258,0.0,0,0,0,0,224,252,19.34769236446584,21.766153910024066,66,1292,526.2941176470588,528.3128267481061,279114.4429065744,0,0,0,0,0,0,0,0,1.125,526.2941176470588,632.125,432.22222222222223,224,0,0,0,0,0,0,8,5057,9,3890,-1,-1,8,66,0.0010257562001546223,0.0011399745341688897,0.002680540084838867,8.416175842285156e-05,0,0,0,0,UDP 54001 -> 443 Len=1258,UDP: c0 00 00 00 01 08 4f 92 2e ef 84 f0 6e d5 00 40 46 00 0b f2 b2 f8 66 cb 67 e1 bf e7 de 4a 39 f8 ......O.....n..@F.....f.g....J9.
192.168.10.103-52.175.140.176-15911-443-6,192.168.10.103,15911,52.175.140.176,443,6,2026-02-26 18:45:51,149993,1,1,55,66,55,55,55.0,0,66,66,66.0,0,806.699491353001,13.333875890132248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,6.666937945066124,6.666937945066124,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,513,562,1,55,0.00016689300537109375,0,0.00016689300537109375,0.00016689300537109375,0,0,0,0,TLS 15911 -> 443 [ACK] Seq=3162911959 Ack=122740650 Win=513 Len=1,TCP: 00 .
123.30.98.120-192.168.10.103-443-15927-6,192.168.10.103,15927,123.30.98.120,443,6,2026-02-26 18:45:51,14943,1,1,55,66,55,55,55.0,0,66,66,66.0,0,8097.370349096943,133.8408322164784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,66.9204161082392,66.9204161082392,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,516,501,1,55,0.0004203319549560547,9.083747863769531e-05,0.00051116943359375,0.0003294944763183594,0,0,0,0,TLS 15927 -> 443 [ACK] Seq=2564332329 Ack=1827832880 Win=516 Len=1,TCP: 00 .
162.159.130.234-192.168.10.103-443-23609-6,162.159.130.234,443,192.168.10.103,23609,6,2026-02-26 18:45:53,27272356,106,72,31747,12165,1420,60,299.5,268.456392931255,1454,54,168.95833333333334,356.02549212334037,1610.1285839163345,6.5267555095898055,0.3094076703895222,0.41507409571930537,2.409085988998413,0.0,27.23233389854431,0.25935556093851725,0.397818024077501,2.3679189682006836,0.0,27.223416090011597,0.38342839563396613,0.4287740416407669,2.409085988998413,0.0,102,102,0,0,4240,2880,3.8867195731265136,2.6400359364632924,54,1454,246.69662921348313,313.51807304120325,98293.58212346927,0,0,0,102,178,0,0,0,0.6792452830188679,246.69662921348313,299.5,168.95833333333334,4240,0,0,0,0,0,0,106,31747,72,12165,16,510,106,54,0.0028676062214131257,0.0024420966863962466,0.009066581726074219,1.1920928955078125e-06,1.6409026384353638,0.5212120136124017,2.36689829826355,1.039945363998413,"TLSv1.x Application Data, 443 -> 23609 [ACK, PSH] Seq=449167471 Ack=3487612251 Win=16 Len=380",TCP: 17 03 03 01 77 50 0c c6 23 f9 c1 20 51 da 3f f0 d8 eb d1 09 f7 33 ce e0 ba e7 d9 41 58 f1 61 31 ....wP..#.. Q.?......3.....AX.a1
192.168.10.103-52.182.143.208-15650-443-6,192.168.10.103,15650,52.182.143.208,443,6,2026-02-26 18:45:53,28523760,17,11,12557,793,1494,54,738.6470588235294,654.5249683977345,148,60,72.0909090909091,25.75568620520188,468.03086137309947,0.981637761681407,2.174715463931744,6.156100805594367,23.137351989746094,0.0,28.28166103363037,1.7676038146018982,5.613822465147416,23.131502866744995,0.0,28.26094102859497,2.8260941028594972,6.88623397067435,23.137351989746094,0.0,10,10,0,0,680,464,0.5959943553065686,0.3856434063748385,54,1494,476.7857142857143,605.257227321153,366336.3112244898,0,0,0,10,28,0,0,0,0.6470588235294118,476.7857142857143,738.6470588235294,72.0909090909091,680,0,0,0,0,0,0,17,12557,11,793,514,16383,17,54,0.002090401119656033,0.0011636173645950306,0.004705190658569336,0.0013706684112548828,13.49122703075409,9.40230667591095,22.89353370666504,4.08892035484314,TLS 15650 -> 443 [ACK] Seq=722236519 Ack=1658921864 Win=514 Len=1,TCP: 00 .
192.168.10.103-35.186.224.35-23611-443-6,192.168.10.103,23611,35.186.224.35,443,6,2026-02-26 18:45:54,46710,1,1,89,54,89,89,89.0,0,54,54,54.0,0,3061.4420057575694,42.817370709896075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,40,21.408685354948037,21.408685354948037,54,89,71.5,17.5,306.25,0,0,0,1,2,0,0,0,1.0,71.5,89.0,54.0,40,0,0,0,0,0,0,1,89,1,54,509,1050,1,54,0.0012600421905517578,0,0.0012600421905517578,0.0012600421905517578,0,0,0,0,"TLSv1.x Application Data, 23611 -> 443 [ACK, PSH] Seq=4000623539 Ack=1078744588 Win=509 Len=35",TCP: 17 03 03 00 1e 00 00 00 00 00 00 00 14 f3 3e 7a e6 a2 8b d4 35 3d 1f 79 fe 93 a1 ed 28 be c3 79 ..............>z....5=.y....(..y
192.168.10.1-192.168.10.103-53-55151-17,192.168.10.103,55151,192.168.10.1,53,17,2026-02-26 18:45:54,1,1,0,132,0,132,132,132.0,0,0,0,0,0,132000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,132,132,132.0,0,0,0,0,0,0,0,0,0,0,0.0,132.0,132.0,0,28,0,0,0,0,0,0,1,132,0,0,-1,-1,1,132,0.0001685619354248047,0,0.0001685619354248047,0.0001685619354248047,0,0,0,0,DNS Standard query 0xd989 PTR a.f.0.6.e.a.0.e.f.0.2.f.0.b.a.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa.,UDP: d9 89 01 00 00 01 00 00 00 00 00 00 01 61 01 66 01 30 01 36 01 65 01 61 01 30 01 65 01 66 01 30 .............a.f.0.6.e.a.0.e.f.0
